NO_UF,SG_UF,CO_UF,nome_municipio,id_municipio,nome_mesorregiao,id_mesorregiao,nome_escola,id_escola,dependencia,localizacao,funcionamento,sede,alocacao,ocupacao,endereco,telefone
Alagoas,AL,27,Porto Real do Colégio,2707503,Leste Alagoano,3,ESCOLA ESTADUAL INDIGENA PAJE FRANCISCO QUEIROZ SUIRA,27046265,2,2,1,,1,1,"ALDEIA INDIGENA KARIRI XOCO, SN, COMUNIDADE, ZONA RURAL, 57290000",35531687
Alagoas,AL,27,Porto Real do Colégio,2707503,Leste Alagoano,3,ESCOLA MUNICIPAL DE EDUCACAO BASICA DR JULIO FLORENCIO FILHO,27046273,3,2,1,,1,1,"POVOADO CARNAIBA DE BAIXO, S/N, ESCOLA, ZONA RURAL, 57290000",35538117
Alagoas,AL,27,Porto Real do Colégio,2707503,Leste Alagoano,3,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSOR JOAO VIEIRA,27046281,3,2,2,,,,"POVOADO CAPIM GROSSO, , , , 57290000",35531603
Alagoas,AL,27,Porto Real do Colégio,2707503,Leste Alagoano,3,ESCOLA MUNICIPAL DE EDUCACAO BASICA PE HILDEBRANDO MENDES COSTA,27046290,3,2,1,,1,1,"POVOADO BARRA DO ITIUBA, S/N, ZONA RURAL, , 57290000",
Alagoas,AL,27,Porto Real do Colégio,2707503,Leste Alagoano,3,ESCOLA ESTADUAL D SANTA BULHOES,27046303,2,1,1,,1,1,"PRACA ROSITA DE GOES MONTEIRO, 866, PRACA, CENTRO, 57290000",35531740
Alagoas,AL,27,Porto Real do Colégio,2707503,Leste Alagoano,3,ESCOLA ESTADUAL FIRMO DE CASTRO,27046311,2,1,1,,1,1,"AV ADEMARIO VIEIRA DANTAS, 522, CASA, CENTRO, 57290000",35531747
Alagoas,AL,27,Porto Real do Colégio,2707503,Leste Alagoano,3,ESCOLA MUNICIPAL DE DUCACAO INFANTIL MARIA PUREZA CALAZANS,27047989,3,1,1,,1,1,"RUA BARAO DO RIO BRANCO, S/N, , CENTRO, 57290000",35531603
Alagoas,AL,27,Porto Real do Colégio,2707503,Leste Alagoano,3,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL DOM PEDRO II,27218520,3,1,1,,1,1,"RUA BARAO RIO BRANCO, S/N, , CENTRO, 57290000",35531192
Alagoas,AL,27,Porto Real do Colégio,2707503,Leste Alagoano,3,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL Mª DA CONCEICAO DE BARROS TELES SILVA,27218538,3,1,1,,1,1,"RODOVIA FRANCISCO DE ASSIS SILVA, S/N, PREDIO, CENTRO, 57290000",996540197
Alagoas,AL,27,Porto Real do Colégio,2707503,Leste Alagoano,3,ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA ROSA DE JESUS,27219739,3,2,1,,1,1,"POVOADO RETIRO I, S/N, ZONA RURAL, , 57290000",35531192
Alagoas,AL,27,Porto Real do Colégio,2707503,Leste Alagoano,3,ESCOLA MUNICIPAL DE EDUCACAO BASICA ESTUDANTE LEANDRO DE ALMEIDA FERREIRA,27225836,3,2,2,,,,"PROJETO ITIUBA, , , , 57290000",35531603
Alagoas,AL,27,Porto Real do Colégio,2707503,Leste Alagoano,3,ESCOLA MUNICIPAL DE EDUCACAO BASICA CLAUDETE DANTAS DE CASTRO,27225933,3,2,2,,,,"POVOADO CURRAL DE DENTRO, S/N, , , 57290000",35531603
Alagoas,AL,27,Porto Real do Colégio,2707503,Leste Alagoano,3,ESCOLA MUNICIPAL DE EDUCACAO BASICA PREFEITO JOSE PACHECO DA SILVA,27226581,3,2,2,,,,"POVOADO TIMBAUBA, , , , 57290000",35531603
Alagoas,AL,27,Quebrangulo,2707602,Agreste Alagoano,2,CENTRO MUNICIPAL DE EDUCACAO INFANTIL AUTA BARROS TENORIO,27015491,3,2,2,,,,"DISTRITO DE RUA NOVA, SN, , ZONA RURAL, 57750000",999299675
Alagoas,AL,27,Quebrangulo,2707602,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA SAO FRANCISCO,27015505,3,2,2,,,,"POVOADO VILA SAO FRANCISCO, SN, , ZONA RURAL, 57750000",32881648
Alagoas,AL,27,Quebrangulo,2707602,Agreste Alagoano,2,ESCOLA MUL DE EDUC BAS JOVELINA SALDANHA DA C LIMA,27015530,3,1,1,,1,1,"RUA SANTA BERNADETE, S/N, , CENTRO, 57750000",
Alagoas,AL,27,Quebrangulo,2707602,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA CRISTINO PACIENTE VEIGA,27015696,3,2,1,,1,1,"FAZENDA LAGOA QUEIMADA, S/N, , ZONA RURAL, 57750000",998435286
Alagoas,AL,27,Quebrangulo,2707602,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA RODRIGO JACINTO TENORIO,27015718,3,2,1,,1,1,"FAZENDA RIACHAO DE BAIXO, S/N, , ZONA RURAL, 57750000",996548815
Alagoas,AL,27,Quebrangulo,2707602,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA DESEMBARGADOR TENORIO,27047903,3,1,1,,1,3,"AVENIDA 15 DE NOVEMBRO, 214, , CENTRO, 57750000",982187995
Alagoas,AL,27,Quebrangulo,2707602,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA 16 DE MARCO,27048683,3,1,1,,1,1,"RUA JUSCELINO HOLANDA CAVALCANTE, SN, CJ FREDERICO M. FILH, CENTRO, 57750000",
Alagoas,AL,27,Quebrangulo,2707602,Agreste Alagoano,2,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOAO PAULO II,27050165,3,1,1,,1,1,"CONJUNTO RESIDENCIAL GERALDO PASSOS LIMA, SN, , CENTRO, 57750000",996471414
Alagoas,AL,27,Quebrangulo,2707602,Agreste Alagoano,2,ESCOLA MUNICIPAL PROFESSORA MIRTA CORREIA COSTA,27226395,3,2,1,,1,1,"AVENIDA CREUZA LAURINDO MAIA, S/Nº, , CENTRO, 57750000",981422453
Alagoas,AL,27,Quebrangulo,2707602,Agreste Alagoano,2,ESCOLA ESTADUAL PROFA ELZA SOARES CAVALCANTE,27226808,2,1,1,,1,1,"RUA PREFEITO JOAO HONORIO DE CARVALHO, SN, , CENTRO, 57750000",996409424
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,ESCOLA ESTADUAL ROSALVO RIBEIRO,27038629,2,1,1,,1,1,"CONJUNTO RESIDENCIAL JARBAS OITICICA, S/N, QUADRA G -1, MATA DO ROLO, 57100000",993179669
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,COLEGIO MUNICIPAL JUDITH PAIVA,27040119,3,1,1,,1,1,"AV ALBERTO SANTOS DUMONT, S/N, , CENTRO, 57100000",
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,ESCOLA ESTADUAL FERNANDINA MALTA,27040240,2,1,1,,1,1,"AV ALBERTO SANTOS DUMONT, SN, , CENTRO, 57100000",988830975
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PROFESSORA EVANDA CARNEIRO DE VASCONCELOS,27040259,3,1,1,,1,1,"RUA SAO JOSE, S/N, ALTO DO GINASIO, CENTRO, 57100000",32612964
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,CMEI PROFESSOR JOAO FERREIRA DA ROCHA,27040267,3,1,1,,1,1,"CONJ. BOSQUE DOS PALMARES, S/N, QUADRA H, PREFEITO ANTONIO LINS DE SOUZA, 57100000",988742401
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,EMEF ESMERALDA FIGUEIREDO,27040283,3,1,2,,,,"LOTEAMENTO VILA RICA, S/N, , MATA DO ROLO, 57100000",996579699
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,EMEB JOAO PAULO II,27040291,3,1,1,,1,1,"AVENIDA SAO MIGUEL, S/N, , ALTO SAO MIGUEL, 57100000",993974816
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,ESCOLA DE ENSINO FUND JOSE GOMES DA SILVA,27040305,3,2,2,,,,"NAO LOCALIZADO, , , , 57100000",32185328
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,EMEB MARIETA LEAO,27040313,3,2,1,,1,3,"PATIO DA ESTACAO FERROVIARIA, S/N, , UTINGA LEAO, 57100000",32185328
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,ESCOLA ESTADUAL SANTOS DUMONT,27040348,2,2,1,,1,1,"DESTACAMENTO DA FAB, SN, VILA MILITAR, TABULEIRO DO PINTO, 57100000",33524279
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,EMEB D PEDRO I,27040488,3,1,1,,1,1,"RUA CURITIBA, S/N, , PREF. ANTONIO L. DE SOUZA, 57100000",996134230
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL DR GASTAO OITICICA,27040500,3,1,1,,1,1,"AV INTENDENTE JULIO CALHEIROS, S/N, VILA MARILIA, MATA DO ROLO, 57100000",32612971
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,ESCOLA DE ENSINO FUND JOSE LOPES ACIOLI,27040518,3,2,2,,,,"NAO LOCALIZADO, , , , 57100000",
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,ESCOLA DE EDUCACAO INFANTIL MAGNOLIA COUTINHO,27040534,3,1,2,,,,"NAO LOCALIZADO, , , , 57100000",32612966
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,EMEF PROFESSOR JOSE EDMILSON DE SOUZA,27040542,3,1,1,,1,1,"LOTEAMENTO PARQUE IMPERIAL,SN, S/N, BAR NOSSO, PREFEITO ANTONIO LINS DE SOUZA, 57100000",998104579
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,EMEF PROFESSORA EMILIA MILONES,27040577,3,1,1,,1,2,"CONJUNTO MARGARIDA PROCOPIO, 4, QD K, BRASIL NOVO, 57100000",988358402
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,EMEB RENATO JARSEN DE MELO,27040593,3,1,1,,1,1,"R. VERDE VIVO, S/N, , PREFEITO ANTONIO LINS DE SOUZA, 57100000",33524278
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,ESCOLA ESTADUAL PROFª DORALICE DA SILVA MOURA,27040607,2,2,1,,1,1,"LOTEAMENTO SANTA MARIA, SN, , MATA DO ROLO, 57100000",991222762
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,EMEB JOSE BONIFACIO DE ANDRADA E SILVA,27040674,3,1,1,,1,1,"RUA JOSE VIEIRA GOMES, SN, , MATA DO ROLO, 57100000",32612975
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,ESCOLA MUNICIPAL DE EDUCACAO BASICA ADELAIDE OITICICA LINS,27040712,3,2,2,,,,"RUA SANTA HELENA, 69, , FAZENDA CANOAS, 57100000",32491105
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,EMEF INDUSTRIAL LUIGI BAUDUCCO,27040720,3,1,1,,1,1,"CONJNTO CRUZEIRO DO SUL, QD A 02, SN, , BRASIL NOVO, 57100000",981229169
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,EMEB DALMARIO SOUZA,27040739,3,1,1,,1,1,"RUA ALTO DA SAUDADE, SN, , LOURENCO DE ALBUQUERQUE, 57100000",996480025
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,EMEB DR GUSTAVO PAIVA,27040747,3,1,1,,1,1,"CONJUNTO BARNABE OITICICA, SN, , MATA DO ROLO, 57100000",88451519
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,ESCOLA ESTADUAL FRANCISCO LEAO,27040755,2,2,1,,1,1,"CONJUNTO RESIDENCIAL BARNABE OITICICA, SN, , MATA DO ROLO, 57100000",
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,ESCOLA ESTADUAL JOAO MORAIS CAVALCANTE,27040771,2,1,1,,1,1,"CONJUNTO HABITACIONAL JOSE FERNANDES TORRES, SN, MUTIRAO, CENTRO, 57100000",
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,EMEF MACHADO DE ASSIS,27040798,3,1,1,,1,1,"AV. INTENDENTE JULIO CALHEIROS, 380, VILA MARILIA, MATA DO ROLO, 57100000",
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,EMEB MANOEL SOARES DE SOUZA,27040801,3,1,1,,1,1,"AVENIDA TEOTONIO BRANDAO VILELA, S/N, , MATA DO ROLO, 57100000",993187338
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,EMEB TERESA CRISTINA LINS DE SOUZA COSTA,27040810,3,1,1,,1,1,"RESIDENCIAL FRANCISCO TAVARES GRANJA, S/N, ESCOLA, MATA DO ROLO, 57100000",988586357
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ODYLO ALVARES DE SOUZA,27040828,3,1,1,,1,1,"AVENIDA MUNIZ FALCAO, S/N, , CENTRO, 57100000",
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,ESCOLA ESTADUAL OZORIA DE MOURA LIMA,27040836,2,1,1,,1,1,"RUA ANTONIO ELIAS CALHEIROS, SN, , LOURENCO DE ALBUQUERQUE, 57100000",988231224
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,CMEI PROFESSOR DERALDO CAMPOS,27040844,3,1,1,,1,1,"AV. MUNIZ FALCAO, SN, , CENTRO, 57100000",988547852
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,EMEB PROFESSOR POMPEU SARMENTO,27040852,3,1,1,,1,1,"RUA PEDRO COUTINHO, SN, , CENTRO, 57100000",32612972
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,ESCOLA ESTADUAL TABULEIRO DO PINTO,27040860,2,2,1,,1,1,"RUA JOSE MONTEIRO DE MELO, SN, , TABULEIRO DO PINTO, 57100000",
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,ESCOLA DE ENSINO FUNDAMENTAL SANTA CLOTILDE,27040879,3,2,2,,,,"USINA SANTA CLOTILDE, SN, , , 57100000",32492091
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,CMEI PROFESSOR AQUINO COSTA JAPIASSU,27040909,3,1,1,,1,1,"AV INT JULIO CALHEIROS, SN, VILA MARILIA, MATA DO ROLO, 57100000",
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,EMEB PROFESSORA IETE MELO MATHIAS,27049191,3,1,1,,1,1,"TRAVESSA MATADOURO, SN, MUTIRAO, CENTRO, 57100000",988744815
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,IFAL - CAMPUS RIO LARGO,27050564,1,1,1,,1,3,"RODOVIA BR 104 KM 91, S/Nº, , PREFEITO ANTONIO LINS DE SOUZA, 57100000",21266372
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,CMEI PROFESSORA RAILZA COSTA BARROS,27051862,3,1,1,,1,1,"RESIDENCIAL JARBAS OITICICA, S/N, Q. D 05, MATA DO ROLO, 57100000",993702494
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,CMEI PROFESSORA MARIA JOSE BATISTA DA SILVA,27052265,3,1,1,,1,2,"CONJUNTO MARGARIDA PROCOPIO, 13, QUADRA N, BRASIL NOVO, 57100000",
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,CMEI PEDRO SOARES CAVALCANTE,27052710,3,1,1,,1,1,"RESIDENCIAL TEOTONIO BRANDAO VILELA, S/N, RUA 16 QUADRA H, MATA DO ROLO, 57100000",981612694
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,CRECHE MUNICIPAL JUARINA PINTO DA SILVA,27052729,3,1,1,,1,1,"PARQUE SANTA TEREZA, S/N, QD G, TABULEIRO DO PINTO, 57100000",
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,CRECHE MUNICIPAL VOVO OZANA BEDA,27052737,3,1,1,,1,1,"LOTEAMENTO FRANCISCO TAVARES GRANJA, S/N, QUADRA D 10 RUA J, MATA DO ROLO, 57100000",82930300
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,CRECHE MUNICIPAL DR CELYRIO ADAMASTOR BARRETO ACCIOLY,27053350,3,1,1,,1,1,"CONJ EDSON NOVAES, S/N, ATRAS DO FORUM, GUSTAVO PAIVA, 57100000",996003176
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DESEMBARGADOR FRANCISCO WILDO LACERDA DANTAS,27053709,3,1,1,,1,1,"CONJUNTO ANTONIO LINS DE SOUZA, S/N, , MATO DO ROLO, 57100000",988798614
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL MANOEL GONCALVES DA SILVA,27054128,3,1,1,,1,1,"CONJUNTO RESIDENCIAL ANTONIO DE SOUZA, S/N, S/N, PREFEITO ANTONIO LINS DE SOUZA, 57100000",999102371
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,CRECHE MUNICIPAL CORALIA GOMES DA SILVA,27055612,3,1,1,,1,1,"CONJUNTO JARBAS OTICICA, 45, QUADRA B6, MATA DO ROLO, 57100000",991280558
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,EMEB PROFESSOR JOSE CARLOS DA SILVA,27214699,3,1,1,,1,1,"VILA SAO LOURENCO, SN, , LOURENCO DE ALBUQUERQUE, 57100000",
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,ESCOLA EDUCACAO ESPECIAL,27214753,3,1,2,,,,"NAO LOCALIZADO, , , , 57100000",
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,EMEB LAPIS DE COR,27219887,3,1,1,,1,1,"NAPOLEAO VIANA, 100, , PREFEITO ANTONIO LINS DE SOUZA, 57100000",996144769
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,ESCOLA DE EDUCACAO INFANTIL STº ANTONIO DE PADUA,27219917,3,1,2,,,,"NAO LOCALIZADO, , , , 57100000",32613000
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,CMEI HILZA DE PAIVA TORRES,27219925,3,1,2,,,,"RUA SANTA MARIA, SN, , MATA DO ROLO, 57100000",987192072
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,CMEI PADRE PAULINO DE VAN RIJT,27220060,3,1,1,,1,1,"CONJUNTO MUTIRAO, S/N, QD-05, CENTRO, 57100000",998387337
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,ESCOLA DE EDUCACAO INFANTIL PROFESSORA ZILDA AMANCIO,27220133,3,1,2,,,,"NAO LOCALIZADO, , , , 57100000",
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,ESCOLA DE EDUCACAO INFANTIL DR ARMANDO SILVA,27220141,3,1,2,,,,"NAO LOCALIZADO, , , , 57100000",
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,ESCOLA ESTADUAL PROFª CLAUDIZETE LIMA ELEUTERIO,27226174,2,1,1,,1,1,"CONJ GURIATA - MARIO MAFRA B NOVO, SN, , TABULEIRO DO PINTO, 57100000",33522474
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,CMEI ODETE CORREIA ATAIDE,27226832,3,1,2,,,,"RUA DA TELASA, SN, , MATA DO ROLO, 57100000",
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,ESCOLA DE EDUCACAO INFANTIL JOSE CORREIA DA COSTA,27226840,3,1,2,,,,"NAO LOCALIZADO, , , , 57100000",
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,EMEF PREFEITO WALTER DORIA DE FIGUEIREDO,27353052,3,1,1,,1,1,"CONJUNTO CRUZEIRO DO SUL, S/N, QUADRA A, COMPLEXO BRASIL NOVO, 57100000",
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,EMEB PROFESSORA MARLUCE LOPES CAVALCANTE,27355047,3,1,1,,1,2,"AV. OLIMPIO FAUSTINO, S/N, , PREFEITO ANTONIO LINS DE SOUZA, 57100000",993522376
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,EMEB PROFESSOR GIVALDO MORAES SARMENTO,27359018,3,1,1,,1,3,"RUA SANTA CLARA, 100, CJ NAPOLEAO VIANA, PREFEITO ANTONIO LINS, 57100000",991531478
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,EMEF PROFESSORA ROSINEIDE TEREZA MARTINS DA CONCEICAO,27359026,3,1,1,,1,1,"RUA EUCLIDES AFONSO DE MELO, S/N, AO LADO DA CAMARA, CENTRO, 57100000",
Alagoas,AL,27,Rio Largo,2707701,Leste Alagoano,3,EMEF PREFEITO ANTONIO LINS DE SOUZA,27359034,3,1,1,,1,1,"LOTEAMENTO FERNANDO MASCARENHAS DE BRITO, S/N, , PREFEITO ANTONIO LINS DE SOUZA, 57100000",988770684
Alagoas,AL,27,Roteiro,2707800,Leste Alagoano,3,ESCOLA MUNICIPAL FRANCISCO SEBASTIAO SOARES PALMEIRA,27043452,3,1,1,,1,1,"RUA ABELARDO LOPES, SN, , CENTRO, 57257000",996395469
Alagoas,AL,27,Roteiro,2707800,Leste Alagoano,3,ESCOLINHA CAMINHO DA VIDA,27043479,3,1,1,,1,1,"RUA NEMEZIO GOMES, S/N, , CENTRO, 57257000",981083315
Alagoas,AL,27,Roteiro,2707800,Leste Alagoano,3,GRUPO ESCOLAR DR PEDRO DUARTE,27043495,3,2,1,,1,1,"POVOADO DESTILARIA ROTEIRO, S/N, VILA OPERARIA, ZONA RURAL, 57257000",981027153
Alagoas,AL,27,Roteiro,2707800,Leste Alagoano,3,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PROFESSORA CARMELINDA DE MIRANDA CESAR,27048810,3,1,1,,1,1,"LOTEAMENTO DR. JOAO JATOBA, SN, BR. 415, CENTRO, 57257000",982362881
Alagoas,AL,27,Roteiro,2707800,Leste Alagoano,3,ESCOLA MUNICIPAL PROFESSORA ELIZANGELA MARIA DA PAZ,27050785,3,1,1,,1,3,"RUA JOAO PEDRO, S/N, , CENTRO, 57257000",981740618
Alagoas,AL,27,Roteiro,2707800,Leste Alagoano,3,CENTRO DE EDUCACAO INFANTIL NELIA CHAVES SARDINHA,27052443,3,1,1,,1,1,"LOTEAMENTO DR JOAO JATOBA, , , CENTRO, 57257000",981236450
Alagoas,AL,27,Roteiro,2707800,Leste Alagoano,3,CRECHE NOSSA SENHORA DO LIVRAMENTO,27224074,3,1,1,,1,1,"RUA BELO MONTE, S/N, , CENTRO, 57257000",981874718
Alagoas,AL,27,Santa Luzia do Norte,2707909,Leste Alagoano,3,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL SANTA LUZIA DE SIRACUSA,27040925,3,1,1,,1,1,"RUA ESTEVAO PROTOMARTIR DE BRITO, 152, , CENTRO, 57130000",
Alagoas,AL,27,Santa Luzia do Norte,2707909,Leste Alagoano,3,ESC DE 1º GRAU PROFª AURORA RAMOS,27040933,3,2,2,,,,"RUA SENADOR OITICICA, SN, , GUARDIANO, 57130000",
Alagoas,AL,27,Santa Luzia do Norte,2707909,Leste Alagoano,3,ESCOLA MUNICIPAL SAO JOSE,27040941,3,2,2,,,,"FAZENDA SAO JOSE, , , , 57130000",
Alagoas,AL,27,Santa Luzia do Norte,2707909,Leste Alagoano,3,ESCOLA MUNICIPAL CORIOLANO PEREIRA DA SILVA,27040950,3,2,2,,,,"CONJUNTO CORIOLANO PEREIRA DA SILVA, SN, , MUTIRAO, 57130000",
Alagoas,AL,27,Santa Luzia do Norte,2707909,Leste Alagoano,3,ESCOLA MUNICIPAL PROFª IOLANDA ROMEIRO LOPES,27040968,3,1,1,,1,1,"RUA TIRADENTES, SN, , CENTRO, 57130000",
Alagoas,AL,27,Santa Luzia do Norte,2707909,Leste Alagoano,3,ESCOLA MUNICIPAL DOM PEDRO I,27040976,3,1,1,,1,1,"RUA D. PEDRO II, 54, , QUILOMBO, 57130000",
Alagoas,AL,27,Santa Luzia do Norte,2707909,Leste Alagoano,3,ESCOLA ESTADUAL DR SIDRONIO AUGUSTO DE SANTA MARIA,27040984,2,1,1,,1,1,"PCA DR JOSE LOBO FERREIRA, SN, , CENTRO, 57130000",
Alagoas,AL,27,Santa Luzia do Norte,2707909,Leste Alagoano,3,ESCOLA MUNICIPAL DR JOSE PAULINO DE BRITO,27041000,3,1,1,,1,1,"RUA SAO PEDRO, 44, , PORTO, 57130000",
Alagoas,AL,27,Santa Luzia do Norte,2707909,Leste Alagoano,3,ESCOLA MUNICIPAL PROFESSOR MANOEL DE BARROS FEITOSA,27041018,3,1,1,,1,1,"RUA TIRADENTES, SN, , , 57130000",
Alagoas,AL,27,Santa Luzia do Norte,2707909,Leste Alagoano,3,JARDIM INFANTIL MUNICIPAL CIRANDA DA CRIANCA,27041026,3,1,2,,,,"RUA D. PEDRO II, SN, , QUILOMBO, 57130000",
Alagoas,AL,27,Santa Luzia do Norte,2707909,Leste Alagoano,3,CENTRO DE EDUCACAO INFANTIL MARIA TEREZA ARAUJO LIMA,27055221,3,1,1,,1,1,"CONJUNTO RITA RODRIGUES PEDROSA, S/N, , CALDEIREIRO, 57130000",
Alagoas,AL,27,Santa Luzia do Norte,2707909,Leste Alagoano,3,CRECHE ESCOLA MENINO JESUS,27221474,3,1,1,,1,2,"RUA IMACULADA CONCEICAO, SN, , CENTRO, 57130000",
Alagoas,AL,27,Santa Luzia do Norte,2707909,Leste Alagoano,3,PROGRAMA DE ERRADICACAO DO TRABALHO INFANTIL - PETI,27363015,3,1,2,,,,"RUA D. PEDRO II, SN, , QUILOMBO, 57130000",
Alagoas,AL,27,Santana do Ipanema,2708006,Sertão Alagoano,1,ESCOLA ESTADUAL PROFº MILENO FERREIRA DA SILVA,27007090,2,1,1,,1,1,"RUA GILMAR PEREIRA QUEIROZ, 600, ESCOLA, CAMOXINGA, 57500000",36211788
Alagoas,AL,27,Santana do Ipanema,2708006,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA VEREADOR JOAO FRANCISCO CAVALCANTE,27007103,3,2,1,,1,1,"POVOADO SAO FELIX, , , , 57500000",36251697
Alagoas,AL,27,Santana do Ipanema,2708006,Sertão Alagoano,1,ESCOLA ESTADUAL DE AREIA BRANCA,27007120,2,2,1,,1,1,"POVOADO AREIA BRANCA, SN, , ZONA RURAL, 57500000",36217089
Alagoas,AL,27,Santana do Ipanema,2708006,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFª SONIA PEREIRA DA SILVA,27007375,3,2,1,,1,1,"SITIO SERROTE DO AMPARO, , , , 57500000",36211697
Alagoas,AL,27,Santana do Ipanema,2708006,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA SAO CRISTOVAO,27007383,3,1,1,,1,1,"RUA GERCINO CATOLE DA SILVA, S/N, CAMOXINGA, CAMOXINGA, 57500000",36213911
Alagoas,AL,27,Santana do Ipanema,2708006,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA SENHORA SANTANA,27007405,3,1,1,,1,1,"RUA ALTO DA BOA VISTA, 0, , MANICOBA, 57500000",
